,cif,pld,lcd,asa,av,psd mean,psd std,n_paths,paths mean,paths std,xdim,ydim,zdim,n_channels
94,"BCTff-[1,0,0]-L-0.176951_0-U-0.822895_0-ss-8.65391316926",1.9140625,4.445221900939941,1737.9800000000002,931.2680000000003,0.9988307356834412,0.44358405470848083,442.0,2.003626255104613,0.5429199089062424,16.1,10.5,10.6,1.0
95,"BCTff-[1,0,0]-L-0.676842_0-U-0.676842_0-ss-17.2688309426",1.9140625,4.39545202255249,3328.4400000000005,1586.0960000000005,0.9026373624801636,0.34836235642433167,416.0,1.5271818798547,0.21488970131578994,16.1,10.5,19.2,1.0
96,"BCTff-[1,0,0]-L-0.676842_0-U-0.676842_0-ss-8.63580107259",1.9140625,4.40908145904541,1808.9400000000003,908.6490000000002,0.9444923400878906,0.3730260729789734,390.0,1.9332687085538631,0.4389060186630908,16.1,10.5,10.6,1.0
97,"BEAff-[1,0,1]-L-0.015234_0-U-0.89909_0-ss-12.190274332",6.4140625,9.234716415405273,13356.200000000003,13993.304000000004,1.5392191410064697,0.8762617111206055,76456.0,3.5718586514041197,1.3799682097042179,25.2,58.2,14.0,1.0
98,"BEAff-[1,0,1]-L-0.015234_0-U-0.89909_0-ss-23.5344965695",6.2734375,9.180414199829102,25925.620000000006,24143.215000000007,1.4445315599441528,0.8856855034828186,83144.0,2.33354690748816,0.6111229696538916,25.2,58.2,25.3,1.0
99,"BEAff-[1,0,1]-L-0.015234_0-U-0.89909_0-ss-34.878718807",6.2734375,9.108238220214844,38485.34000000001,34284.15900000001,1.4049072265625,0.8802371025085449,41800.0,1.9296492936274054,0.35011182328088375,25.2,58.2,36.6,1.0
100,"BEAff-[1,0,1]-L-0.844541_0-U-0.155619_0-ss-14.3570207793",6.2734375,9.180414199829102,14680.120000000003,15844.987000000005,1.5094670057296753,0.9400503039360046,58788.0,3.080178315080465,1.0151686704530491,25.2,57.0,16.1,1.0
101,"BECff-[1,0,0]-L-0.379015_0-U-0.810225_0-ss-17.8292106027",6.4140625,9.132360458374023,7657.340000000001,8148.876000000002,1.534470558166504,1.0513709783554077,2068.0,1.8544685533987593,0.33247416489349896,24.5,24.9,19.8,1.0
102,"BECff-[1,0,0]-L-0.379015_0-U-0.810225_0-ss-30.5311545227",6.4140625,9.132360458374023,13366.600000000002,12890.621000000003,1.4723901748657227,1.0150141716003418,2068.0,1.5378530796622587,0.20147492516031776,24.5,24.9,32.5,1.0
103,"BECff-[1,0,0]-L-0.810224_0-U-0.379015_0-ss-20.2770149175",6.4140625,7.099295616149902,10506.460000000003,8051.580000000002,1.3300714492797852,0.8306339979171753,55221.0,1.7689072321635482,0.33903517467570204,24.5,24.9,22.2,1.0
